id;bank_code;bank_name;bin;organization_id;class;type;reward;is_business
1;1;TÜRK ELEKTRONİK PARA A.S.;478592;VISA;YIKK;credit;;0
2;1;TÜRK ELEKTRONİK PARA A.S.;478593;VISA;YIKK;credit;;0
3;1;TÜRK ELEKTRONİK PARA A.S.;478594;VISA;YIKK;credit;;0
4;1;TÜRK ELEKTRONİK PARA A.S.;534060;MASTER;YIDK;debit;;0
5;1;TÜRK ELEKTRONİK PARA A.S.;535616;MASTER;YIDK;debit;;0
6;1;TÜRK ELEKTRONİK PARA A.S.;538841;MASTER;YIDK;debit;;0
7;1;TÜRK ELEKTRONİK PARA A.S.;578963;VISA;YIKK;debit;;0
8;1;TÜRK ELEKTRONİK PARA A.S.;650457;TROY;YITKK;credit;;0
9;1;TÜRK ELEKTRONİK PARA A.S.;979235;TROY;YITDK;debit;;0
10;1;TÜRK ELEKTRONİK PARA A.S.;979248;TROY;YIKK;credit;;0
11;1;TÜRK ELEKTRONİK PARA A.S.;979257;TROY;YITKK;credit;;0
12;2;PAPARA ELEKTRONİK PARA VE ÖDEME HİZMETLE;460957;VISA;YIDK;debit;;0
13;2;PAPARA ELEKTRONİK PARA VE ÖDEME HİZMETLE;531389;MASTER;YIDK;debit;;0
14;2;PAPARA ELEKTRONİK PARA VE ÖDEME HİZMETLE;535925;MASTER;YIDK;debit;;0
15;2;PAPARA ELEKTRONİK PARA VE ÖDEME HİZMETLE;539374;MASTER;YIDK;debit;;0
16;2;PAPARA ELEKTRONİK PARA VE ÖDEME HİZMETLE;548793;MASTER;YIKK;credit;;0
17;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;434913;VISA;YIDK;debit;;0
18;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;434914;VISA;YIDK;debit;;0
19;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;456924;VISA;YIDK;debit;;0
20;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;456925;VISA;YIDK;debit;;0
21;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;533207;MASTER;YIDK;debit;;0
22;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;537608;MASTER;YIDK;debit;;0
23;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;671200;MASTER;YIDK;debit;;0
24;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;979249;TROY;YITDK;debit;;0
25;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;979254;TROY;YITDK;debit;;0
26;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;979259;TROY;YIKK;credit;;0
27;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;979277;TROY;YITDK;debit;;0
28;3;POSTA VE TELGRAF TEŞKİLATI A.Ş.;979278;TROY;YITDK;debit;;0
29;4;İNİNAL ÖDEME VE ELEKTRONİK PARA HİZ. A.Ş;439748;VISA;YIDK;debit;;0
30;4;İNİNAL ÖDEME VE ELEKTRONİK PARA HİZ. A.Ş;460962;VISA;YIDK;debit;;0
31;4;İNİNAL ÖDEME VE ELEKTRONİK PARA HİZ. A.Ş;478500;VISA;YIDK;debit;;0
32;4;İNİNAL ÖDEME VE ELEKTRONİK PARA HİZ. A.Ş;979266;TROY;YITDK;debit;;0
33;5;TURKCELL ÖDEME VE ELEKT. PARA HİZ. A.Ş.;434727;VISA;YIDK;debit;;0
34;5;TURKCELL ÖDEME VE ELEKT. PARA HİZ. A.Ş.;471688;VISA;YIDK;debit;;0
35;6;PALADYUM ELEKT. PARA VE ÖDEME HİZM. A.Ş.;439724;VISA;YIDK;debit;;0
36;6;PALADYUM ELEKT. PARA VE ÖDEME HİZM. A.Ş.;979260;TROY;YITDK;debit;;0
37;10;ZİRAAT BANKASI;404591;VISA;YIKK;credit;;0
38;10;ZİRAAT BANKASI;407814;VISA;YIDK;debit;;0
39;10;ZİRAAT BANKASI;413226;VISA;YIKK;credit;;
40;10;ZİRAAT BANKASI;434528;VISA;YIKK;credit;;0
41;10;ZİRAAT BANKASI;434529;VISA;YIDK;debit;;0
42;10;ZİRAAT BANKASI;444676;VISA;YIKK;credit;;
43;10;ZİRAAT BANKASI;444677;VISA;YIKK;credit;;
44;10;ZİRAAT BANKASI;444678;VISA;YIKK;credit;;
45;10;ZİRAAT BANKASI;447504;VISA;YIDK;debit;;0
46;10;ZİRAAT BANKASI;454671;VISA;YIKK;credit;;
47;10;ZİRAAT BANKASI;454672;VISA;YIKK;credit;;
48;10;ZİRAAT BANKASI;454673;VISA;YIKK;credit;;1
49;10;ZİRAAT BANKASI;454674;VISA;YIKK;credit;;
50;10;ZİRAAT BANKASI;460952;VISA;YIDK;debit;;0
51;10;ZİRAAT BANKASI;469884;VISA;YIKK;credit;;1
52;10;ZİRAAT BANKASI;476619;VISA;YIDK;debit;;0
53;10;ZİRAAT BANKASI;482465;VISA;YIDK;debit;;0
54;10;ZİRAAT BANKASI;487146;VISA;YIKK;credit;;0
55;10;ZİRAAT BANKASI;487147;VISA;YIKK;credit;;1
56;10;ZİRAAT BANKASI;487148;VISA;YIDK;debit;;0
57;10;ZİRAAT BANKASI;487149;VISA;YIDK;debit;;0
58;10;ZİRAAT BANKASI;511885;MASTER;YIKK;credit;;0
59;10;ZİRAAT BANKASI;512358;VISA;YIKK;credit;;0
60;10;ZİRAAT BANKASI;512440;MASTER;YIDK;debit;;0
61;10;ZİRAAT BANKASI;513662;MASTER;YIKK;credit;;0
62;10;ZİRAAT BANKASI;516932;MASTER;YIDK;debit;;0
63;10;ZİRAAT BANKASI;521458;VISA;YDMKK;credit;;0
64;10;ZİRAAT BANKASI;523529;MASTER;YIKK;credit;;0
65;10;ZİRAAT BANKASI;525329;MASTER;YIKK;credit;;0
66;10;ZİRAAT BANKASI;527682;MASTER;YIDK;debit;;0
67;10;ZİRAAT BANKASI;527737;MASTER;YIKK;credit;;1
68;10;ZİRAAT BANKASI;528208;MASTER;YIDK;debit;;0
69;10;ZİRAAT BANKASI;530905;MASTER;YIKK;credit;;0
70;10;ZİRAAT BANKASI;531102;MASTER;YIDK;debit;;0
71;10;ZİRAAT BANKASI;533154;MASTER;YIDK;debit;;0
72;10;ZİRAAT BANKASI;534981;MASTER;YIKK;credit;;0
73;10;ZİRAAT BANKASI;535735;MASTER;YIDK;debit;;0
74;10;ZİRAAT BANKASI;540130;MASTER;YIKK;credit;;
75;10;ZİRAAT BANKASI;540134;MASTER;YIKK;credit;;
76;10;ZİRAAT BANKASI;542374;MASTER;YIKK;credit;;
77;10;ZİRAAT BANKASI;542941;MASTER;YIDK;debit;;0
78;10;ZİRAAT BANKASI;546957;MASTER;YIDK;debit;;0
79;10;ZİRAAT BANKASI;547287;MASTER;YIKK;credit;;1
80;10;ZİRAAT BANKASI;549449;MASTER;YIKK;credit;;0
81;10;ZİRAAT BANKASI;650083;TROY;YITDK;debit;;0
82;10;ZİRAAT BANKASI;676123;MASTER;YIDK;debit;;0
83;10;ZİRAAT BANKASI;676124;MASTER;YIDK;debit;;0
84;10;ZİRAAT BANKASI;777777;DINERS;YIDK;credit;;0
85;10;ZİRAAT BANKASI;979217;TROY;YITDK;debit;;0
86;10;ZİRAAT BANKASI;979280;TROY;YITDK;debit;;0
87;12;T. HALK BANKASI A.Ş.;113012;AMEX;YIAMEX;credit;;0
88;12;T. HALK BANKASI A.Ş.;401049;VISA;YIDK;debit;;0
89;12;T. HALK BANKASI A.Ş.;415514;VISA;YIKK;credit;;0
90;12;T. HALK BANKASI A.Ş.;415515;VISA;YIDK;debit;;0
91;12;T. HALK BANKASI A.Ş.;416607;VISA;YIKK;credit;;0
92;12;T. HALK BANKASI A.Ş.;421030;VISA;YIDK;debit;;0
93;12;T. HALK BANKASI A.Ş.;423480;VISA;YIKK;credit;;0
94;12;T. HALK BANKASI A.Ş.;447505;VISA;YIDK;debit;;0
95;12;T. HALK BANKASI A.Ş.;451454;VISA;YIDK;debit;;0
96;12;T. HALK BANKASI A.Ş.;456944;VISA;YIKK;credit;;1
97;12;T. HALK BANKASI A.Ş.;466260;VISA;YIDK;debit;;0
98;12;T. HALK BANKASI A.Ş.;478551;VISA;YIDK;debit;;0
99;12;T. HALK BANKASI A.Ş.;492094;VISA;YIKK;credit;;0
100;12;T. HALK BANKASI A.Ş.;492095;VISA;YIKK;credit;;0
101;12;T. HALK BANKASI A.Ş.;498852;VISA;YIKK;credit;;1
102;12;T. HALK BANKASI A.Ş.;499821;VISA;YIDK;debit;;0
103;12;T. HALK BANKASI A.Ş.;510056;MASTER;YIKK;credit;;0
104;12;T. HALK BANKASI A.Ş.;521378;MASTER;YIKK;credit;;0
105;12;T. HALK BANKASI A.Ş.;526289;MASTER;YIDK;debit;;0
106;12;T. HALK BANKASI A.Ş.;526290;MASTER;YIDK;debit;;0
107;12;T. HALK BANKASI A.Ş.;527284;MASTER;YIKK;credit;;1
108;12;T. HALK BANKASI A.Ş.;535241;MASTER;YIDK;debit;;0
109;12;T. HALK BANKASI A.Ş.;536503;MASTER;YIKK;credit;;0
110;12;T. HALK BANKASI A.Ş.;537500;MASTER;YIDK;debit;;0
111;12;T. HALK BANKASI A.Ş.;540435;MASTER;YIKK;credit;;0
112;12;T. HALK BANKASI A.Ş.;543081;MASTER;YIKK;credit;;0
113;12;T. HALK BANKASI A.Ş.;552879;MASTER;YIKK;credit;;1
114;12;T. HALK BANKASI A.Ş.;639001;MASTER;YIDK;debit;;0
115;12;T. HALK BANKASI A.Ş.;676258;MASTER;YIDK;debit;;0
116;12;T. HALK BANKASI A.Ş.;979210;TROY;YITKK;debit;;0
117;12;T. HALK BANKASI A.Ş.;979212;TROY;YITDK;debit;;0
118;12;T. HALK BANKASI A.Ş.;979238;TROY;YITDK;debit;;0
119;12;T. HALK BANKASI A.Ş.;979244;TROY;YIKK;credit;;0
120;12;T. HALK BANKASI A.Ş.;979245;TROY;YITKK;credit;;0
121;15;T. VAKIFLAR BANKASI T.A.O;113015;AMEX;YIAMEX;credit;;0
122;15;T. VAKIFLAR BANKASI T.A.O;402940;VISA;YIKK;credit;world;
123;15;T. VAKIFLAR BANKASI T.A.O;409084;VISA;YIKK;credit;world;
124;15;T. VAKIFLAR BANKASI T.A.O;411724;VISA;YIKK;credit;world;
125;15;T. VAKIFLAR BANKASI T.A.O;411942;VISA;YIKK;credit;world;0
126;15;T. VAKIFLAR BANKASI T.A.O;411943;VISA;YIKK;credit;world;
127;15;T. VAKIFLAR BANKASI T.A.O;411944;VISA;YIKK;credit;world;
128;15;T. VAKIFLAR BANKASI T.A.O;411979;VISA;YIKK;credit;world;
129;15;T. VAKIFLAR BANKASI T.A.O;415792;VISA;YIKK;credit;world;
130;15;T. VAKIFLAR BANKASI T.A.O;416757;VISA;YIKK;credit;world;
131;15;T. VAKIFLAR BANKASI T.A.O;423478;VISA;YIVDK;debit;;0
132;15;T. VAKIFLAR BANKASI T.A.O;428945;VISA;YIKK;credit;world;1
133;15;T. VAKIFLAR BANKASI T.A.O;434530;VISA;YIDK;debit;;0
134;15;T. VAKIFLAR BANKASI T.A.O;434724;VISA;YIKK;credit;world;0
135;15;T. VAKIFLAR BANKASI T.A.O;442671;VISA;YIDK;debit;;0
136;15;T. VAKIFLAR BANKASI T.A.O;459252;VISA;YIKK;credit;world;1
137;15;T. VAKIFLAR BANKASI T.A.O;479908;VISA;YIKK;credit;;1
138;15;T. VAKIFLAR BANKASI T.A.O;479909;VISA;YIKK;credit;world;0
139;15;T. VAKIFLAR BANKASI T.A.O;483612;VISA;YIVDK;debit;;0
140;15;T. VAKIFLAR BANKASI T.A.O;491005;VISA;YIDK;debit;;0
141;15;T. VAKIFLAR BANKASI T.A.O;493840;VISA;YIKK;credit;world;
142;15;T. VAKIFLAR BANKASI T.A.O;493841;VISA;YIKK;credit;world;
143;15;T. VAKIFLAR BANKASI T.A.O;493846;VISA;YIKK;credit;world;
144;15;T. VAKIFLAR BANKASI T.A.O;520017;MASTER;YIKK;credit;world;
145;15;T. VAKIFLAR BANKASI T.A.O;531369;MASTER;YIKK;credit;world;0
146;15;T. VAKIFLAR BANKASI T.A.O;535576;MASTER;YIDK;debit;;0
147;15;T. VAKIFLAR BANKASI T.A.O;535775;MASTER;YIDK;debit;;0
148;15;T. VAKIFLAR BANKASI T.A.O;537504;MASTER;YIDK;debit;;0
149;15;T. VAKIFLAR BANKASI T.A.O;540045;MASTER;YIKK;credit;world;
150;15;T. VAKIFLAR BANKASI T.A.O;540046;MASTER;YIKK;credit;world;
151;15;T. VAKIFLAR BANKASI T.A.O;542119;MASTER;YIKK;credit;world;
152;15;T. VAKIFLAR BANKASI T.A.O;542798;MASTER;YIKK;credit;world;
153;15;T. VAKIFLAR BANKASI T.A.O;542804;MASTER;YIKK;credit;world;
154;15;T. VAKIFLAR BANKASI T.A.O;547244;MASTER;YIKK;credit;world;1
155;15;T. VAKIFLAR BANKASI T.A.O;552101;MASTER;YIKK;credit;world;
156;15;T. VAKIFLAR BANKASI T.A.O;554548;MASTER;YIDK;debit;;0
157;15;T. VAKIFLAR BANKASI T.A.O;589311;MASTER;YIDK;debit;;0
158;15;T. VAKIFLAR BANKASI T.A.O;650052;TROY;YITDK;debit;;0
159;15;T. VAKIFLAR BANKASI T.A.O;650170;TROY;YITKK;credit;world;0
160;15;T. VAKIFLAR BANKASI T.A.O;979209;TROY;YITDK;debit;;0
161;15;T. VAKIFLAR BANKASI T.A.O;979256;TROY;YITDK;debit;;0
162;32;TÜRK EKONOMİ BANKASI A.Ş.;113032;AMEX;YIAMEX;credit;;0
163;32;TÜRK EKONOMİ BANKASI A.Ş.;115032;CUP;YDCKK;credit;;0
164;32;TÜRK EKONOMİ BANKASI A.Ş.;402142;VISA;YIDK;debit;;0
165;32;TÜRK EKONOMİ BANKASI A.Ş.;402458;VISA;TEbonus;credit;bonus;0
166;32;TÜRK EKONOMİ BANKASI A.Ş.;402459;VISA;TEbonus;credit;bonus;0
167;32;TÜRK EKONOMİ BANKASI A.Ş.;404315;VISA;YIDK;debit;;0
168;32;TÜRK EKONOMİ BANKASI A.Ş.;404350;VISA;TEBNSTK;credit;bonus;1
169;32;TÜRK EKONOMİ BANKASI A.Ş.;406015;VISA;TEbonus;credit;bonus;0
170;32;TÜRK EKONOMİ BANKASI A.Ş.;413528;VISA;YIDK;debit;;0
171;32;TÜRK EKONOMİ BANKASI A.Ş.;416350;VISA;YIKK;credit;;0
172;32;TÜRK EKONOMİ BANKASI A.Ş.;416563;VISA;TEBNSTK;credit;bonus;1
173;32;TÜRK EKONOMİ BANKASI A.Ş.;427308;VISA;YIKK;credit;;1
174;32;TÜRK EKONOMİ BANKASI A.Ş.;427707;VISA;YIKK;credit;;1
175;32;TÜRK EKONOMİ BANKASI A.Ş.;438040;VISA;YIKK;credit;;0
176;32;TÜRK EKONOMİ BANKASI A.Ş.;440247;VISA;YIDK;debit;;0
177;32;TÜRK EKONOMİ BANKASI A.Ş.;440273;VISA;YIKK;credit;;
178;32;TÜRK EKONOMİ BANKASI A.Ş.;440274;VISA;YIDK;debit;;0
179;32;TÜRK EKONOMİ BANKASI A.Ş.;440293;VISA;TEbonus;credit;bonus;0
180;32;TÜRK EKONOMİ BANKASI A.Ş.;440294;VISA;YIKK;credit;;1
181;32;TÜRK EKONOMİ BANKASI A.Ş.;440295;VISA;YIDK;debit;;
182;32;TÜRK EKONOMİ BANKASI A.Ş.;447503;VISA;YIDK;debit;;0
183;32;TÜRK EKONOMİ BANKASI A.Ş.;450918;VISA;YIKK;credit;;0
184;32;TÜRK EKONOMİ BANKASI A.Ş.;455645;VISA;YIKK;credit;;0
185;32;TÜRK EKONOMİ BANKASI A.Ş.;459026;VISA;TEBNSTK;credit;bonus;1
186;32;TÜRK EKONOMİ BANKASI A.Ş.;469188;VISA;TEBNSTK;credit;bonus;1
187;32;TÜRK EKONOMİ BANKASI A.Ş.;479227;VISA;YIKK;credit;;1
188;32;TÜRK EKONOMİ BANKASI A.Ş.;489494;VISA;TEbonus;credit;bonus;0
189;32;TÜRK EKONOMİ BANKASI A.Ş.;489495;VISA;TEbonus;credit;bonus;0
190;32;TÜRK EKONOMİ BANKASI A.Ş.;489496;VISA;TEBNSTK;credit;bonus;1
191;32;TÜRK EKONOMİ BANKASI A.Ş.;497022;VISA;YIDK;debit;;0
192;32;TÜRK EKONOMİ BANKASI A.Ş.;510138;MASTER;YIKK;credit;;
193;32;TÜRK EKONOMİ BANKASI A.Ş.;510139;MASTER;YIKK;credit;;0
194;32;TÜRK EKONOMİ BANKASI A.Ş.;510221;MASTER;TEbonus;credit;bonus;
195;32;TÜRK EKONOMİ BANKASI A.Ş.;512753;MASTER;TEbonus;credit;bonus;0
196;32;TÜRK EKONOMİ BANKASI A.Ş.;512803;MASTER;TEbonus;credit;bonus;0
197;32;TÜRK EKONOMİ BANKASI A.Ş.;519780;MASTER;TEBNSTK;credit;bonus;1
198;32;TÜRK EKONOMİ BANKASI A.Ş.;524346;MASTER;TEBNSTK;credit;bonus;1
199;32;TÜRK EKONOMİ BANKASI A.Ş.;524839;MASTER;TEbonus;credit;bonus;0
200;32;TÜRK EKONOMİ BANKASI A.Ş.;524840;MASTER;TEbonus;credit;bonus;0
201;32;TÜRK EKONOMİ BANKASI A.Ş.;525314;MASTER;YIKK;credit;;0
202;32;TÜRK EKONOMİ BANKASI A.Ş.;528825;MASTER;YIDK;debit;;0
203;32;TÜRK EKONOMİ BANKASI A.Ş.;528920;MASTER;TEbonus;credit;bonus;0
204;32;TÜRK EKONOMİ BANKASI A.Ş.;530853;MASTER;TEbonus;credit;bonus;0
205;32;TÜRK EKONOMİ BANKASI A.Ş.;531531;MASTER;TEbonus;credit;bonus;0
206;32;TÜRK EKONOMİ BANKASI A.Ş.;532581;MASTER;YIKK;credit;;0
207;32;TÜRK EKONOMİ BANKASI A.Ş.;534538;MASTER;TEbonus;credit;bonus;0
208;32;TÜRK EKONOMİ BANKASI A.Ş.;535217;MASTER;YIDK;debit;;0
209;32;TÜRK EKONOMİ BANKASI A.Ş.;542259;MASTER;YIKK;credit;;0
210;32;TÜRK EKONOMİ BANKASI A.Ş.;545124;MASTER;TEbonus;credit;bonus;0
211;32;TÜRK EKONOMİ BANKASI A.Ş.;545148;MASTER;YIKK;credit;;0
212;32;TÜRK EKONOMİ BANKASI A.Ş.;547985;MASTER;YIKK;credit;;1
213;32;TÜRK EKONOMİ BANKASI A.Ş.;549998;MASTER;YIKK;credit;;0
214;32;TÜRK EKONOMİ BANKASI A.Ş.;550449;MASTER;YIKK;credit;;0
215;32;TÜRK EKONOMİ BANKASI A.Ş.;552207;MASTER;YIKK;credit;;0
216;32;TÜRK EKONOMİ BANKASI A.Ş.;553090;MASTER;TEBNSTK;credit;bonus;1
217;32;TÜRK EKONOMİ BANKASI A.Ş.;606329;MASTER;YIVDK;debit;;0
218;32;TÜRK EKONOMİ BANKASI A.Ş.;676406;MASTER;YIDK;debit;;0
219;32;TÜRK EKONOMİ BANKASI A.Ş.;676578;MASTER;YIDK;debit;;0
220;32;TÜRK EKONOMİ BANKASI A.Ş.;977821;TROY;YITKK;credit;;0
221;32;TÜRK EKONOMİ BANKASI A.Ş.;979223;TROY;YITKK;credit;;0
222;32;TÜRK EKONOMİ BANKASI A.Ş.;979264;TROY;YITDK;debit;;0
223;46;AKBANK T.A.Ş.;413252;VISA;YIKK;credit;;
224;46;AKBANK T.A.Ş.;425669;VISA;YIKK;credit;;1
225;46;AKBANK T.A.Ş.;432071;VISA;YIKK;credit;;
226;46;AKBANK T.A.Ş.;432072;VISA;YIKK;credit;;
227;46;AKBANK T.A.Ş.;435508;VISA;YIKK;credit;;
228;46;AKBANK T.A.Ş.;435509;VISA;YIKK;credit;;0
229;46;AKBANK T.A.Ş.;474853;VISA;YIDK;debit;;0
230;46;AKBANK T.A.Ş.;474854;VISA;YIDK;debit;;0
231;46;AKBANK T.A.Ş.;479680;VISA;YIKK;credit;;0
232;46;AKBANK T.A.Ş.;479681;VISA;YIDK;debit;;0
233;46;AKBANK T.A.Ş.;493837;VISA;YIKK;credit;;0
234;46;AKBANK T.A.Ş.;512754;MASTER;YIKK;credit;;
235;46;AKBANK T.A.Ş.;516643;MASTER;YIDK;debit;;0
236;46;AKBANK T.A.Ş.;516840;MASTER;YIDK;debit;;0
237;46;AKBANK T.A.Ş.;516841;MASTER;YIDK;debit;;0
238;46;AKBANK T.A.Ş.;520932;MASTER;YIKK;credit;;0
239;46;AKBANK T.A.Ş.;521807;MASTER;YIKK;credit;;
240;46;AKBANK T.A.Ş.;521942;MASTER;YIDK;debit;;0
241;46;AKBANK T.A.Ş.;524347;MASTER;YIKK;credit;;
242;46;AKBANK T.A.Ş.;534253;MASTER;YIKK;credit;;0
243;46;AKBANK T.A.Ş.;535280;MASTER;YIDK;debit;;0
244;46;AKBANK T.A.Ş.;535449;MASTER;YIDK;debit;;0
245;46;AKBANK T.A.Ş.;550383;MASTER;YIKK;credit;;0
246;46;AKBANK T.A.Ş.;552608;MASTER;YIKK;credit;;1
247;46;AKBANK T.A.Ş.;552609;MASTER;YIKK;credit;;1
248;46;AKBANK T.A.Ş.;553056;MASTER;YIKK;credit;;1
249;46;AKBANK T.A.Ş.;557113;MASTER;YIKK;credit;;
250;46;AKBANK T.A.Ş.;557829;MASTER;YIKK;credit;;0
251;46;AKBANK T.A.Ş.;589004;MASTER;YIDK;debit;;0
252;46;AKBANK T.A.Ş.;979206;TROY;YITKK;credit;;0
253;46;AKBANK T.A.Ş.;979207;TROY;YITKK;credit;;1
254;46;AKBANK T.A.Ş.;979208;TROY;YITDK;debit;;0
255;59;ŞEKERBANK T.A.Ş.;113059;AMEX;YIAMEX;credit;;0
256;59;ŞEKERBANK T.A.Ş.;403836;VISA;YIKK;credit;;1
257;59;ŞEKERBANK T.A.Ş.;409622;VISA;YIKK;credit;;0
258;59;ŞEKERBANK T.A.Ş.;411156;VISA;SBbonus;credit;bonus;
259;59;ŞEKERBANK T.A.Ş.;411157;VISA;SBbonus;credit;bonus;
260;59;ŞEKERBANK T.A.Ş.;411158;VISA;SBbonus;credit;bonus;
261;59;ŞEKERBANK T.A.Ş.;411159;VISA;SBBNSTK;credit;bonus;1
262;59;ŞEKERBANK T.A.Ş.;411160;VISA;YIKK;credit;;0
263;59;ŞEKERBANK T.A.Ş.;421086;VISA;YIDK;debit;;0
264;59;ŞEKERBANK T.A.Ş.;423833;VISA;YIDK;debit;;
265;59;ŞEKERBANK T.A.Ş.;459068;VISA;YIDK;debit;;0
266;59;ŞEKERBANK T.A.Ş.;489401;VISA;YIVDK;debit;;0
267;59;ŞEKERBANK T.A.Ş.;494064;VISA;YIKK;credit;;
268;59;ŞEKERBANK T.A.Ş.;516846;MASTER;YIDK;debit;;0
269;59;ŞEKERBANK T.A.Ş.;519753;MASTER;YIKK;credit;;1
270;59;ŞEKERBANK T.A.Ş.;521394;MASTER;SBbonus;credit;bonus;
271;59;ŞEKERBANK T.A.Ş.;525404;MASTER;YIKK;credit;;
272;59;ŞEKERBANK T.A.Ş.;530866;MASTER;SBbonus;credit;bonus;
273;59;ŞEKERBANK T.A.Ş.;547311;MASTER;SBBNSTK;credit;bonus;1
274;59;ŞEKERBANK T.A.Ş.;549208;MASTER;SBbonus;credit;bonus;
275;59;ŞEKERBANK T.A.Ş.;549394;MASTER;YIKK;credit;;0
276;59;ŞEKERBANK T.A.Ş.;589713;MASTER;YIDK;debit;;
277;59;ŞEKERBANK T.A.Ş.;650175;TROY;SBbonus;credit;bonus;0
278;59;ŞEKERBANK T.A.Ş.;676832;MASTER;YIDK;debit;;
279;59;ŞEKERBANK T.A.Ş.;979211;TROY;YITDK;debit;;0
280;59;ŞEKERBANK T.A.Ş.;979268;TROY;YITDK;debit;;0
281;62;T. GARANTİ BANKASI A.Ş.;374421;AMEX;AMEXPL;credit;bonus;1
282;62;T. GARANTİ BANKASI A.Ş.;374422;AMEX;SMAXPLTN;credit;Mil;0
283;62;T. GARANTİ BANKASI A.Ş.;374423;AMEX;SFAXTK;credit;;1
284;62;T. GARANTİ BANKASI A.Ş.;374424;AMEX;SMAXPLTN;credit;Mil;0
285;62;T. GARANTİ BANKASI A.Ş.;374425;AMEX;AMXCGR;credit;MR;1
286;62;T. GARANTİ BANKASI A.Ş.;374426;AMEX;AMXCGL;credit;MR;1
287;62;T. GARANTİ BANKASI A.Ş.;374427;AMEX;BNSCMP;credit;bonus;0
288;62;T. GARANTİ BANKASI A.Ş.;374428;AMEX;SFAMEX;credit;;0
289;62;T. GARANTİ BANKASI A.Ş.;375622;AMEX;AMEXE;credit;MR;
290;62;T. GARANTİ BANKASI A.Ş.;375623;AMEX;AMEXG;credit;MR;
291;62;T. GARANTİ BANKASI A.Ş.;375624;AMEX;AMEXP;credit;MR;
292;62;T. GARANTİ BANKASI A.Ş.;375625;AMEX;AMXBE;credit;MR;1
293;62;T. GARANTİ BANKASI A.Ş.;375626;AMEX;AMXBG;credit;MR;1
294;62;T. GARANTİ BANKASI A.Ş.;375627;AMEX;AMEXM;credit;MR;0
295;62;T. GARANTİ BANKASI A.Ş.;375628;AMEX;SMAXGOLD;credit;Mil;0
296;62;T. GARANTİ BANKASI A.Ş.;375629;AMEX;SMAXPLTN;credit;Mil;0
297;62;T. GARANTİ BANKASI A.Ş.;375631;AMEX;AMEXB;credit;MR;0
298;62;T. GARANTİ BANKASI A.Ş.;377137;AMEX;MSAXTK;credit;Mil;1
299;62;T. GARANTİ BANKASI A.Ş.;377140;AMEX;BNSSANAL;credit;bonus;0
300;62;T. GARANTİ BANKASI A.Ş.;377141;AMEX;BNSSANAL;credit;MR;0
301;62;T. GARANTİ BANKASI A.Ş.;377142;AMEX;SM;credit;Mil;0
302;62;T. GARANTİ BANKASI A.Ş.;377143;AMEX;SM;credit;Mil;0
303;62;T. GARANTİ BANKASI A.Ş.;377596;AMEX;SFAXTK;credit;;1
304;62;T. GARANTİ BANKASI A.Ş.;377597;AMEX;SFAMEX;credit;;0
305;62;T. GARANTİ BANKASI A.Ş.;377598;AMEX;SFAMEX;credit;;0
306;62;T. GARANTİ BANKASI A.Ş.;377599;AMEX;SFAMEX;credit;;0
307;62;T. GARANTİ BANKASI A.Ş.;378332;AMEX;BNSSANAL;credit;bonus;0
308;62;T. GARANTİ BANKASI A.Ş.;379369;AMEX;HCEbonus;credit;bonus;0
309;62;T. GARANTİ BANKASI A.Ş.;379370;AMEX;HCESM;credit;Mil;0
310;62;T. GARANTİ BANKASI A.Ş.;379371;AMEX;HCEAMEX;credit;MR;0
311;62;T. GARANTİ BANKASI A.Ş.;401738;VISA;PARACARD;debit;bonus;0
312;62;T. GARANTİ BANKASI A.Ş.;403280;VISA;SANAL;credit;;1
313;62;T. GARANTİ BANKASI A.Ş.;403666;VISA;BNGCP;credit;bonus;1
314;62;T. GARANTİ BANKASI A.Ş.;404308;VISA;bonus;credit;bonus;
315;62;T. GARANTİ BANKASI A.Ş.;405051;VISA;PARACARD;debit;bonus;0
316;62;T. GARANTİ BANKASI A.Ş.;405090;VISA;PREPAID;debit;bonus;0
317;62;T. GARANTİ BANKASI A.Ş.;406665;VISA;SFTK;credit;;1
318;62;T. GARANTİ BANKASI A.Ş.;406666;VISA;SFTK;credit;;1
319;62;T. GARANTİ BANKASI A.Ş.;409219;VISA;PREPAID;debit;;0
320;62;T. GARANTİ BANKASI A.Ş.;410141;VISA;PARACARD;debit;bonus;0
321;62;T. GARANTİ BANKASI A.Ş.;413836;VISA;SM;credit;Mil;1
322;62;T. GARANTİ BANKASI A.Ş.;420556;VISA;PREPAID;debit;bonus;0
323;62;T. GARANTİ BANKASI A.Ş.;420557;VISA;PREPAID;debit;bonus;0
324;62;T. GARANTİ BANKASI A.Ş.;426886;VISA;bonus;credit;bonus;
